tokenize,SCREEN#Positive,SCREEN#Neutral,SCREEN#Negative,CAMERA#Positive,CAMERA#Neutral,CAMERA#Negative,FEATURES#Positive,FEATURES#Neutral,FEATURES#Negative,BATTERY#Positive,BATTERY#Neutral,BATTERY#Negative,PERFORMANCE#Positive,PERFORMANCE#Neutral,PERFORMANCE#Negative,STORAGE#Positive,STORAGE#Neutral,STORAGE#Negative,DESIGN#Positive,DESIGN#Neutral,DESIGN#Negative,PRICE#Positive,PRICE#Neutral,PRICE#Negative,GENERAL#Positive,GENERAL#Neutral,GENERAL#Negative,SER&ACC#Positive,SER&ACC#Neutral,SER&ACC#Negative
tuyệt mình thấy máy này đa_nhiệm tốt dùng sương sương trong ngày hết có 20 pin camera cũng được ngon trong tầm giá,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
iphone 7 sài rất đả mượt_mà chụp ảnh xoá phông tuyệt_vời vân tay nhanh pin ổn_định !,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cảm_ơn mấy bạn ở 111 xuân diệu tây_hồ hỗ_trợ rất tận_tình máy ngon dùng mượt,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
sản_phẩm sử_dụng tốt cho những người không chơi game lướt web thì quá là mượt đi giá sản_phẩm đáng mua,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
mua được 2 ngày mọi thứ tốt camera ổn pin trâu sạc cũng nhanh ko thấy lỗi camera nhưng bắt_đầu thấy lỗi cảm_biến tiệm_cận,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mọi thứ khá ổn tgdd là sự lựa_chọn tuyệt_vời tiếp_tục phát_huy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
giá cao mà xài chán hay bị nhảy nhảy có_khi bị đơ loa mà đi ra ngoài nói_chuyện là bên kia ko nghe gì dc luôn,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
loa to bắt wifi sóng_sánh tốt có_điều màn_hình hơi mờ và chói sáng ko biết có phải do lớp cường_lực bên ngoài không ạ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy dùng lỗi camera loa cảm_ứng kém vân tay ko ăn mua rồi ko thèm đổi nói_chung máy kém toàn_tập mua 3290k joy 3 thà mua ip 7 thường dùng rồi ngon gấp nghìn lần,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
hàng quá tệ và kèm chất_lượng yếu lắm đừng mua tôi xài rồi tức muốn ói máu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ram 4gb mà chỉ còn trống có 1 5gb v phải làm gì để giảm dung_lượng ram bây h v,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
máy này xài chút_xíu thường_xuyên bị đó máy_kéo dài khoảng 5 giấy cụ bị hoài ko bik bị gì nữa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pin châu mà cái j mà pin tuộc lúc nhanh lúc chậm thử sạc đầy 100 đi sạc ko đây thì thấy pin tuộc lúc nhanh lúc chậm thiệt,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vừa mua 1 em này ở tgdd ngã 3 thết bị điện đông_anh nói_chung nhân_viên nhiệt_tình cực hài_lòng còn về máy vừa lướt xem phim chưa biết như nào nhưng pin cứ 3p tụt 1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
cảm ứng chạy lung_tung có lúc không bấm được khởi động rồi cài đặt lại cũng vậy,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
quá ngon máy to màng cũng đẹp game mượt tuy chơi game nặng hơi nóng máy loai ngoài tạm,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
trừ chụp ảnh không được ưng_ý ra thì chiến game rất tốt máy chạy bao mượt không nóng như tin_đồn đâu điểm trừ của tgdđ là nhân_viên nhiệt_tình quá làm mình ngại,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
máy sài rất ok rất đáng đồng_tiền_bát_gạo m n ạ mua từ hôm_qua h và hiện đang tiếp_tục trãi nghiệm không biết vài tháng sau sẽ ra s đay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
mình mua tại tgdd cách đây 11 ngày rùi cảm_ứng nhạy mặt lưng đẹp pin xài lâu tụt k biết sau thì sao chứ hiện h sử_dụng ok,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
cục sạc kèm theo máy k sạc nhanh hay sao ấy 4h mới đầy máy chụp hình tối pin trâu,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
mua 1 tuần lỗi đang gọi tắt nguồn lúc bị lúc ko pin 3 4 tắt nguồn ln pin yếu quá kĩ_thuật kiễm tra cài phần_mềm cong vẫn vậy mua thì dễ đổi hàng thì khó thất_vọng điện_máy xanh hồ học lãm phường an_lạc bình_tân,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
nhân_viên thế_giới di_động nhiệt_tình phục_vụ tốt còn máy này thì thật_sự chưa ổn lắm chơi game ok pin tốt nhưng màn_hình quá tệ khi chỉnh ở chế_độ nền tối thì xung_quanh viền có những đường sọc trắng nhìn khó_chịu thật_sự,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
máy đẹp máy mạnh pin trâu nhưng màng hình ko tốt lắm chơi game hơi lag camera ok,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
sạc nhanh game ổn wifi bắt_nhịp nhanh chất_lượng âm_thanh phát từ loa ngoài khi nghe nhạc ko được hay lắm camera chụp ảo nhưng tuỳ vào điều_kiện thời_tiết,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
các bạn đừng nên so_sánh quá về con chip hãy so_sánh về màng hình camera sạc nhanh và các chức_năng của vivo nhé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy nhìn_chung ok nhược_điểm là camera trước mờ quá mặc_dù đủ sáng khi call video nhìn như chết_trôi,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
làm máy chính nhỏ gọn mặc_dù pin hơi yếu đợi cuối năm giá còn hơn 7 000 000đ thì mua,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
pin rất tồi dùng hết rất nhanh chỉ sử_dụng không được một ngày còn lại mọi thứ đều tốt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
pin lâu ít nóng máy màu_sắc hiển_thị tốt nhanh_nhạy chụp ảnh bảo đẹp các bạn thích chụp ảnh nên sử_dụng máy này luu tru 128g hi,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
không hiểu sao tới thời_buổi này 1 chiếc điện thoai 3 4tr mà nhà samsung vẩn trang_bị tấm nền tft,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mua được 3 tuần xài thấy ok pin trâu chơi game mượt đôi_khi bị lag nhẹ camera cũng đẹp vào game ko đc nhanh nghe nhiều người chê samsung nhưng_mà máy rất ok nha mong là samsung có nhiều phát triển hơn,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
máy xài rất ok chỉ có_điều chơi liên_quân hơi lắc và hoi nóng máy_nói chung xài tuyệt_vời,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
từ lúc cập_nhật android 10 máy sạc pin chậm hơn tuột pin nhanh và thường bị lag nữa loa thì lâu_lâu bị nhỏ_xíu có lúc màn_hình thì k tự tắt được thất_vọng thiệt sự,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mua được 2 tháng cảm_nhận như sau máy dùng ổn mình không chơi game chỉ đặc và zalo đọc báo pin trụ được 3 ngày đây là điều mình thích nhất camera đẹp máy mượt nói_chung là oke trong tầm giá,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
mình mới mua xài được 1 tuần thấy máy xài nói_chung thì good ok chưa thấy vấn_đề gì bị lỗi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
dùng đc k 10 ngay rồi nhưng hôn nay thấy máy có hiện_tượng rối_loạn cảm_ứng đang xem youtube lướt danh_sách gợi_ý thì k đc loạn hết cả lên phải tắt máy khởi_động lại thấy máy bt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sau hơn nửa tháng sử_dụng đã test thử để từ sáng đến tối tắt tác_vụ tắt wifi xuống pin 1 2 liên_quân 2 trận 7 9 cam thì mọi người đều khen đẹp dt màu trắng cũng đẹp mình không biết mọi người sao chê dữ vậy hay đt là hàng điện_tử nên ăn_may chứ mình thấy mọi thứ đều ok nhân_viên nhiệt_tình thân_thiện,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
sài ok cập_nhật xong thấy pin nhanh hết,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
xài ok pin thì khỏi bàn camera hk tệ lắm chơi pubg cấu_hình trung_bình tốt sạc pin từ 15 đến 100 phần_trăm khoảng 2h,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
dùng ngày đầu_tiên thấy mọi thứ đều ổn loa to pin trâu mượt chưa test game và nhân_viên điện_máy xanh nhiệt_tình quá,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
pin rụt nhanh vào mạng kém quá xài 4g tốc_độ cao mà vẫn đứng mạnh và cực chậm nản,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
máy chất_lượng tốt hình_thức đẹp chụp ảnh rất đẹp thích nhất là camera xoá phông máy dùng ổn_định dung_lượng nhiều dùng phê lắm mọi người ko nên tiếc tiền mua 16gb làm gì tí tí lại phải xoá ứng_dụng xoá ảnh,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
đt ms mua đc 5 ngày đt ko sài pin tụt rất mau chơi game ko mượt lượt fb zalo tốt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mặc_dù ra_đời đã 4 năm nhưng xài rất mượt tắt ứng_dụng làm mới ứng_dụng nền thì pin xài cũng tương_đối ổn không đến nổi quá tệ,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vsmart joy 3 gặp lỗi pin nhé ae sạc tới mốc 75 tự báo đầy ko sạc tới 100 được,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy chơi game bubg rất tốt nhưng pin tụt nhanh sạc pin xong rút ra để vậy xuống 4 pin nhân_viên tư_vấn nhiệt_tình,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
máy đẹp mình chỉ xài tác_vụ bt nên thấy khá ok rồi nữ dùng nên nhìn bề_ngoài thôi là thấy thích rồi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
sản_phẩm tốt trong tầm giá dù_sao samsung vẫn ngon mình luôn chọn samsung cũng như tgdd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
có người gọi đến thì không nghe được loa trong ạ toàn xài loa ngoài còn khi đeo tai nghe chơi game pubg mobile thì bị ngược âm_thanh người chạy đằng trước nhưng tiếng chân ở đằng sau giúp em với ạ còn lại tất_cả ok hết ạ,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
nói_chung là qá tệ mau hết pin chưa tới 2 ngày sạc pin 1 lần lại hay tắt nguồn đột_ngột,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
camera trước và sau chụp hình_như bị vàng da gọi điện zalo thì khuôn_mặt vàng khe luôn đem ra thế_giới di_động thì nhân_viên bảo các dòng máy samsung hiện_nay màn_hình điều bị vàng như_vậy !,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
điện_thoại tốt trong tầm giá pin trung_bình bảo_mật vân tay khá nhân_viên nhiệt_tình !,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
mới mua đc 1 tuần pin còn 62 vừa nghe gọi video call bình_thường lát sau lấy điện_thoại ra thì cái màn_hình tối thui cuộc_gọi và tin nhắn đến thì vẫn có chuông màn_hình thì kk tài nào sáng lên đc,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy ổn mượt sử_dụng liên_tục trơi khoảng 3 4 tiếng nhưng pin ko tuột nhiều để trãi nghiệm lâu sẽ đưa ra đánh_giá chi_tiết !,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mình mua được 2 tháng ko va_đập vẫn còn nguyên ốp của hãng mà vỏ mặt sau camera bị gãy như hình cho hỏi có được bảo_hành ko ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
máy so với giá thì tệ quá xài được 1 tháng mà lời 4g hoài tắt nguồn mở lại thì bình_thường nhưng được vài tiếng thì bị lại,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
giá khá mềm cầm trên tay khá là ưng_ý màu đen nhám cực sang_trọng bảo_mật của apple tốt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
camera sau k thích_ứng đèn flas chụp ban_đêm bật đèn flas lúc chụp thì flas nó tắc k chiếu sáng dc hình_ảnh,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cấu_hình yếu pin yếu sạn chậm camera tặng ôn ko nổi_bật trong tần giá ko nên mua,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
máy hoạt_động tương_đối ổn_định tuy_nhiên pin sụt nhanh tỉ_lệ chai pin cũng nhanh k kém,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tôi dùng được 1 tuần máy dùng tốt cấu_hình tương_đối dùng được với wifi bắt sóng mạnh với tầm giá này thì ok tôi mua ở shop tgdd nơ trang long nhân_viên nhiệt_tình đặc_biệt là chú giữ xe rất nhiệt_tình tận_tâm trong lúc tôi mua hàng thì trời mưa chú giữ xe đã đem và giữ đồ cho tôi ko bị ướt tôi cho 5 sao,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
mua đc 6 tháng xài vẩn ok vì mình cày game hơi nhiều nên máy hơi nhanh hết pin ai chơi liên_quân thì nên mua bật fps 60 cấu_hình cao vẩn ok còn pubg thì nên suy_nghĩ vì hơi lag với cấu_hình trung_bình,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
camera chụp quá xấu xem phim hay bị lag hệ_điều_hành yếu máy chạy chậm sạc pin mới_đầu mua máy 66 báo đầy pin nhưng sau_này đỡ bàn_phím bấm chữ p rất khó có_khi bấm ko ăn,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
đây là máy samsung đầu_tiên mình sử_dụng và nó hoàn_toàn làm mình hài_lòng màn_hình đẹp camera ổn pin khá trâu nếu ko chơi game đủ dùng cho hơn 1 ngày giao_diện người dùng samsung làm khá tốt điểm trừ duy với mình là mặt lưng nhựa so vs các hãng khác tầm giá này thì đã là kính hoặc kim_loại cảm_biến vân tay ko đc như các dùng note hoặc s của samsung thực_sự máy rất đáng tiền,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
pin sài cũng ok sạc cực_kỳ nhanh âm_thanh lớn cam đẹp nhưng qay cam thường sẽ bị mờ_ảo còn dùng ap quay thì rõ nhưng vẫn thua iphone về cam về game lag thì mới mua mình cũng kh chơi pubg được vì giật không mượt nhưng khi mò biết chỉnh lại cấu_hình thì chơi cực_kì mượt ngang tầm iphone bắt wifj tốt hơn iphone pin trâu hơn iphone rât rất nhiều 9tr cũng ổn,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
sài bao ngon mấy ông ạ chỉ bị lỗi nhỏ là mua về đc 1 ngày thì vào came bị lỗi chỉ cần khởi_động lại là ok chiến game mượt pin trâu,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
máy này quay video ko ổn thông_tin máy quay vd 120fps mà đc có 60fps thui khi bật fps 60 quay video cũng bị dựt ko bằng 30fps vậy là sao hả shop,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
máy tốt trong tầm giá nghe gọi rõ rung mạnh sóng mạnh pin qúa trâu mọi người nên mua dùng làm máy phụ rất thích_hợp cho những_ai đi công_tác xa,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
mình mới mua hôm_qua nhưng thấy đẹp cho mình hỏi ? reno 3 có cần dán kính cường_lực không hay bản_thân máy đã có kính cường_lực sẵn rồi ?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
cho em hỏi điện_thoại em mới mua tầm 1 tháng mà pin điện_thoại em nó có vấn_đề có đc bảo_hành hk ạ pin em nó bị vấn_đề là cứ để qua đêm là nó tụt khoảng 4 10 mặc_dù đã tắt hết mạng di dộng wifi và ứng_dụng gầm cũng đã bật luôn chế hộ máy_bay mà nó vẫn tụt mong ad tư_vấn,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mua được 6 tháng nếu bạn không quá khắc khe thì máy rất ok có một_số khuyết_điểm viền màn cảm_ứng không nhạy cho lắm nhưng kh quan_trọng vì rất ít khi xài máy xài tác_vụ nhiều sẽ nóng khó_chịu cho tay nhưng có ốp là bình_thường pin xài 8 tiếng mọi thứ còn lại rất ổn,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
chụp hình rất ok mọi thứ rất ok nhưng xài đc vài ngày máy khá lag và giật chơi những game như homescapes rất lag đôi_khi máy bị đơ khá khó_chịu,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
máy được cái pin trâu camera chụp xấu zoom bị vỡ hình màn xấu vào nhà mái tôn sim viettel mất sóng trót đặt trc ko đổi đc nên phải dùng khuyên mn nên mua huawei nova 3i cùng tầm giá,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
máy hay đơ cảm_ứng lắm dùng cảm_ứng rất khó_khăn máy vào mạng chậm_chạp khó dùng quá được cái pin trâu dùng được lâu,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
phải nói qua tuyệt pin xài thông_thường trên 4 ngay loá tấc cả đều lớn vs rất trong mấy xài rất mượt vs em câu hình để xài vs rất đẹp_mặt camera nhiều chế_độ chụp chân_dung rất chật,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
quá tuyệt_vời thiết_kế thời_thượng camera bắt_mắt nét pin ổn hiệu_năng tốt nói_chung miễn chê,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
chip tốt camera chụp đẹp pin chuẩn thiết_kế đẹp màn_hình chưa đẹp được cái to nhìn_chung là hài_lòng trong tầm giá thì như thế là tốt rồi,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
từ lúc mua về dùng mắc lỗi sạc 100 pin vẫn cứ sạc k ngắt cứ thế_thì trai hết pin haiz,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mới mua được gần 2 tuần pin trâu học bài 1 tiếng mất 4 chơi game nặng mượt máy đẹp sạc 1t45p là đầy chơi lqm đc 10 tiếng quá ngon,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
máy sd ok loa rất đáng chê nghe gọi ok cảm_ứng chạm vào ứng_dụng my việttel thì thoát ra,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mua được gần 2 tháng r mà máy vẫn rất ok tầm giá 4tr thì con này là ngon nhất r,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
e ms mua dùng rất ổn mượt chỉ bất_tiện là nhanh tụt pin còn lại mọi thứ r ổn khó mua ốp vs cườg_lực,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ram 8 mà chơi game k mượt như vivo c91 sac bin hoặc lướt mạng tầm 10phut máy nóng dt thì chỉ tải mỗi game lqmb mà chơi vẫn giật e xài 3 loại vivo rồi 2 kia lướt mạng xem phim va game máy mát k nóng như vivo s1pro,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pin ổn hình_ảnh mượt máy ss a10s bị lỗi phần_mềm cảm_ứng xài vài ngày lại bị chạy tùm_lum buồn lắm samsung cần khắc_phục nhẹ samsung,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
camera lồi là mình không thích rồi nhìn nó không có đẹp đối_với camera không lồi camera không lồi nhìn coi được hơn là camera lồi lên đấy !,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
máy bắt sóng wifi cực tốt xem youtube mựơt lướt web thì 1 số trang ổn còn 1 số trang_web thì cực chậm 4g ổn khá nhanh pin 100 sài 4g liên_tục được 7 8 tiếng còn wifi thì 10 11 tiếng,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mua hơn 6 tháng máy pin trâu xài ok mình bán hàng xài 4 cái facebook trên đt này chạy vèo_vèo lưu_ý các bác mới mua về nên update phần_mềm nhé sẽ fix được lỗi nhé,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
máy phát wifi tốt truy_cập mạng cũng ổn youtube xem tốt nếu google assistant có tiếng việt thì tốt quá phần nhập liệu sẽ nhanh hơn gps chưa định_vị được địa_điểm store ứng_dụng có 1 số ứng_dụng hữu_ích nhưng các ứng_dụng đôi_khi bị treo ủng_hộ 5 sao để nhà_sản_xuất phát_triển thêm,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
wifi bắt khá yếu lúc tải mấy gb thì nhanh nhưng xem video thì rất chậm ko xem đc,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kiểu_dáng thì đẹp cầm_chắc tay nhưng loa nhỏ quá nhân_viên phục_vụ rất nhiệt_tình,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
gì đâu mà pin sạc lâu mà mau hết camera thì khá ok thất_vọng wá máy nghe nhạc to sạc 4 5 tiếng mới đầy,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
mọi thứ điều tốt nhưng android 9 mà không tắt được thanh điều hướng với không_thể tuỳ chỉnh tỷ_lệ khi chia đôi màn_hình thì hơi thất_vọng,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
máy mình mua được 1 tháng đã 3 lần tự_động tắt ass touch là bị lỗi gì mọi người,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
